Time,Estimated_Height,Estimated_Speed,Estimated_Accel
4251,89.705620,-2.764961,-1.172919
4252,89.697220,-2.745720,-1.026601
4253,89.687057,-2.739133,-0.979771
4254,89.654396,-2.767015,-1.095806
4255,89.644897,-2.760245,-1.037796
4256,89.612854,-2.787909,-1.144454
4257,89.621017,-2.773900,-1.078253
4258,89.610008,-2.780281,-1.100539
4259,89.599159,-2.786632,-1.119226
4260,89.593582,-2.790844,-1.134796
4261,89.576111,-2.799947,-1.148082
4262,89.560905,-2.795357,-1.081736
4263,89.552185,-2.787823,-1.025962
4264,89.526627,-2.786977,-0.979504
4265,89.521690,-2.790178,-1.017580
4266,89.516922,-2.793471,-1.049515
4267,89.497284,-2.790254,-0.999144
4268,89.490990,-2.806790,-1.111521
4269,89.469757,-2.817100,-1.128620
4270,89.465858,-2.820272,-1.142626
4271,89.464081,-2.809896,-1.076890
4272,89.458290,-2.826380,-1.176715
4273,89.439568,-2.823034,-1.105805
4274,89.436157,-2.825811,-1.123475
4275,89.430740,-2.842180,-1.215774
4276,89.424309,-2.833808,-1.138325
4277,89.439690,-2.828931,-1.150387
4278,89.429070,-2.847531,-1.238447
4279,89.414330,-2.855326,-1.234941
4280,89.418846,-2.842410,-1.154185
4281,89.414093,-2.858456,-1.241512
4282,89.409286,-2.874778,-1.314756
4283,89.389351,-2.884748,-1.299034
4284,89.383568,-2.876000,-1.208127
4285,89.392883,-2.873422,-1.209029
4286,89.384956,-2.877935,-1.210118
4287,89.379158,-2.868809,-1.133546
4288,89.373497,-2.859338,-1.069318
4289,89.377930,-2.858235,-1.092696
4290,89.382378,-2.857266,-1.112306
4291,89.372787,-2.874873,-1.206467
4292,89.380341,-2.885741,-1.285113
4293,89.379822,-2.874751,-1.196348
4294,89.377258,-2.876986,-1.199377
4295,89.379822,-2.877111,-1.201819
4296,89.363182,-2.897818,-1.281675
4297,89.350754,-2.891526,-1.193685
4298,89.351440,-2.904916,-1.274512
4299,89.348938,-2.907146,-1.264924
4300,89.346397,-2.909314,-1.256880
4301,89.345886,-2.897864,-1.172651
4302,89.341293,-2.913217,-1.256966
4303,89.334595,-2.942397,-1.405163
4304,89.331841,-2.944936,-1.374500
4305,89.324837,-2.974453,-1.503741
4306,89.304619,-2.984241,-1.457504
4307,89.305595,-2.959813,-1.265006
4308,89.319580,-2.954533,-1.256600
4309,89.316254,-2.956354,-1.249884
4310,89.307808,-2.960212,-1.244347
4311,89.318588,-2.943409,-1.161891
4312,89.329308,-2.926410,-1.092736
4313,89.335899,-2.936388,-1.189698
4314,89.370277,-2.909956,-1.115613
4315,89.369606,-2.923244,-1.209038
4316,89.368889,-2.936874,-1.287398
4317,89.377884,-2.934052,-1.275493
4318,89.429573,-2.901025,-1.187251
4319,89.440849,-2.909926,-1.268907
4320,89.461105,-2.890037,-1.182342
4321,89.462021,-2.890575,-1.187552
4322,89.468018,-2.889052,-1.191825
4323,89.455330,-2.895216,-1.195768
4324,89.444847,-2.887703,-1.121588
4325,89.468178,-2.878781,-1.136163
4326,89.493317,-2.856595,-1.070918
4327,89.514145,-2.861548,-1.171167
4328,89.499023,-2.881675,-1.255944
4329,89.506706,-2.867230,-1.171726
4330,89.509216,-2.854640,-1.101190
4331,89.511795,-2.841812,-1.042028
4332,89.495872,-2.836405,-0.992763
4333,89.475212,-2.832746,-0.951532
4334,89.476685,-2.832575,-0.993966
4335,89.478294,-2.832580,-1.029559
4336,89.482056,-2.819174,-0.981933
4337,89.477234,-2.821918,-1.019596
4338,89.474655,-2.811193,-0.973703
4339,89.467186,-2.802366,-0.935307
4340,89.474525,-2.812824,-1.057704
4341,89.491066,-2.794602,-1.005309
4342,89.524628,-2.769374,-0.961044
4343,89.533730,-2.766965,-1.001838
4344,89.527252,-2.783890,-1.113799
4345,89.524971,-2.774044,-1.052741
4346,89.520752,-2.777508,-1.079008
4347,89.516632,-2.781027,-1.101038
4348,89.510529,-2.798148,-1.196995
4349,89.542160,-2.787402,-1.199312
4350,89.539719,-2.778030,-1.124473
4351,89.563103,-2.745364,-0.985347
4352,89.558571,-2.748972,-1.022499
4353,89.560844,-2.749948,-1.053532
4354,89.522865,-2.754825,-1.002891
4355,89.519112,-2.758086,-1.037195
4356,89.522141,-2.758711,-1.065839
4357,89.542252,-2.752496,-1.089540
4358,89.553223,-2.762943,-1.187040
4359,89.563965,-2.773865,-1.268825
4360,89.562462,-2.790087,-1.337655
4361,89.569984,-2.777341,-1.240327
4362,89.583023,-2.774703,-1.236029
4363,89.602959,-2.756540,-1.154852
4364,89.604088,-2.745876,-1.087129
4365,89.605263,-2.734971,-1.030327
4366,89.604469,-2.737429,-1.060165
4367,89.605789,-2.726429,-1.007711
4368,89.602127,-2.717334,-0.963813
4369,89.598671,-2.708038,-0.926991
4370,89.591324,-2.725693,-1.051067
4371,89.586143,-2.730175,-1.077652
4372,89.583115,-2.721141,-1.022467
4373,89.559082,-2.745958,-1.131467
4374,89.559479,-2.748322,-1.144975
4375,89.566483,-2.748026,-1.156178
4376,89.561440,-2.752719,-1.165806
4377,89.558479,-2.743834,-1.096398
4378,89.541061,-2.740609,-1.038459
4379,89.521896,-2.750549,-1.067334
4380,89.505074,-2.746839,-1.014064
4381,89.514221,-2.719814,-0.893023
4382,89.497887,-2.715377,-0.867856
4383,89.482002,-2.710680,-0.846739
4384,89.480988,-2.725285,-0.983626
4385,89.463593,-2.734410,-1.021315
4386,89.446495,-2.743496,-1.052918
4387,89.446121,-2.758506,-1.156543
4388,89.427269,-2.755994,-1.088929
4389,89.427261,-2.745449,-1.031853
4390,89.442314,-2.741297,-1.061135
4391,89.457230,-2.737410,-1.085704
4392,89.468971,-2.722288,-1.028934
4393,89.466682,-2.725514,-1.059033
4394,89.457825,-2.731545,-1.084405
4395,89.434151,-2.730976,-1.028526
4396,89.404221,-2.732676,-0.981773
4397,89.400490,-2.710929,-0.866192
4398,89.399643,-2.712845,-0.922499
4399,89.410110,-2.697695,-0.892072
4400,89.401627,-2.703048,-0.944363
4401,89.388641,-2.697734,-0.910867
4402,89.390923,-2.698786,-0.959923
4403,89.393295,-2.700045,-1.001070
4404,89.386993,-2.692338,-0.958308
4405,89.363960,-2.691347,-0.922764
4406,89.348068,-2.712694,-1.047695
4407,89.327820,-2.723491,-1.075120
4408,89.307846,-2.734181,-1.098113
4409,89.306641,-2.737178,-1.117034
4410,89.281837,-2.749887,-1.133356
4411,89.277908,-2.741263,-1.069198
4412,89.272041,-2.745920,-1.092865
4413,89.259628,-2.753318,-1.112839
4414,89.263840,-2.766642,-1.206714
4415,89.265968,-2.768430,-1.208048
4416,89.261345,-2.772960,-1.209296
4417,89.241753,-2.770843,-1.133185
4418,89.230209,-2.790489,-1.224070
4419,89.241867,-2.762985,-1.069109
4420,89.232391,-2.768832,-1.092845
4421,89.234985,-2.769793,-1.112522
4422,89.220528,-2.777818,-1.129353
4423,89.221207,-2.792354,-1.220618
4424,89.219704,-2.782646,-1.142324
4425,89.235275,-2.765666,-1.076328
4426,89.208939,-2.803848,-1.254105
4427,89.222481,-2.800733,-1.247561
4428,89.215683,-2.793226,-1.165021
4429,89.188324,-2.806502,-1.173623
4430,89.179855,-2.811927,-1.180469
4431,89.169388,-2.830850,-1.263689
4432,89.163040,-2.822851,-1.178522
4433,89.154709,-2.828031,-1.184566
4434,89.146446,-2.833146,-1.189632
4435,89.141289,-2.849668,-1.271260
4436,89.153084,-2.859474,-1.339397
4437,89.155769,-2.860525,-1.319280
4438,89.148422,-2.852844,-1.225155
4439,89.139069,-2.858297,-1.223684
4440,89.134872,-2.861561,-1.222349
4441,89.139381,-2.848499,-1.143619
4442,89.139755,-2.862313,-1.232547
4443,89.123543,-2.870487,-1.230011
4444,89.109535,-2.864923,-1.150395
4445,89.112228,-2.864892,-1.160735
4446,89.096344,-2.872514,-1.169765
4447,89.078590,-2.893566,-1.254812
4448,89.065071,-2.887629,-1.171174
4449,89.059547,-2.903491,-1.255751
4450,89.039040,-2.913007,-1.249532
4451,89.037796,-2.901769,-1.166499
4452,89.036621,-2.890208,-1.096854
4453,89.035568,-2.878375,-1.038439
4454,89.025467,-2.895524,-1.144501
4455,89.024704,-2.883756,-1.078398
4456,89.014847,-2.900942,-1.178012
4457,89.007149,-2.904837,-1.184078
4458,89.012436,-2.928836,-1.343799
4459,89.019508,-2.939922,-1.400287
4460,89.011322,-2.944690,-1.370515
4461,89.005142,-2.935700,-1.268059
4462,89.008873,-2.934947,-1.259372
4463,88.993401,-2.954726,-1.329895
4464,88.980034,-2.961046,-1.311558
4465,88.983757,-2.960193,-1.295846
4466,88.970329,-2.966283,-1.282994
4467,88.976089,-2.951660,-1.194402
4468,88.962738,-2.957293,-1.197904
4469,88.951622,-2.949239,-1.123354
4470,88.943787,-2.952267,-1.138202
4471,88.919609,-2.949303,-1.073527
4472,88.912384,-2.951815,-1.096395
4473,88.929008,-2.944663,-1.115119
4474,88.917099,-2.936655,-1.053934
4475,88.903442,-2.941859,-1.080090
4476,88.887993,-2.960581,-1.179503
4477,88.876854,-2.952393,-1.107917
4478,88.858810,-2.959470,-1.125447
4479,88.866791,-2.943192,-1.062208
4480,88.856285,-2.934350,-1.009525
4481,88.846115,-2.925205,-0.965331
4482,88.834251,-2.929353,-1.005740
4483,88.841255,-2.925944,-1.039273
4484,88.829773,-2.930322,-1.067757
4485,88.818550,-2.934688,-1.091642
4486,88.830101,-2.929809,-1.111240
4487,88.830956,-2.929471,-1.127887
4488,88.816917,-2.922602,-1.064694
4489,88.806236,-2.926828,-1.089068
4490,88.790688,-2.933121,-1.109603
4491,88.792419,-2.932374,-1.126495
4492,88.794197,-2.931708,-1.140664
4493,88.798515,-2.955520,-1.307384
4494,88.825813,-2.932359,-1.214455
4495,88.837715,-2.928018,-1.214254
4496,88.851524,-2.910239,-1.136609
4497,88.842583,-2.927015,-1.226808
4498,88.831741,-2.932113,-1.225054
4499,88.841629,-2.915944,-1.145742
4500,88.832916,-2.907169,-1.079578
4501,88.822380,-2.911620,-1.101560
4502,88.812050,-2.916044,-1.119992
4503,88.799843,-2.933993,-1.212927
4504,88.789803,-2.938600,-1.213391
4505,88.776833,-2.931630,-1.136392
4506,88.767151,-2.935715,-1.149185
4507,88.757629,-2.939747,-1.159911
4508,88.766808,-2.936134,-1.168548
4509,88.755295,-2.953797,-1.253633
4510,88.766380,-2.962439,-1.324561
4511,88.741669,-2.985987,-1.384738
4512,88.742744,-2.986280,-1.357266
4513,88.725159,-2.994058,-1.334579
4514,88.707680,-3.001568,-1.315542
4515,88.688263,-3.022386,-1.377046
4516,88.682877,-3.024806,-1.350916
4517,88.660461,-3.034019,-1.329321
4518,88.640305,-3.029358,-1.233716
4519,88.633408,-3.018822,-1.153269
4520,88.626709,-3.007917,-1.085791
4521,88.620140,-3.022175,-1.184075
4522,88.615814,-2.997964,-1.035723
4523,88.626244,-2.992416,-1.064316
4524,88.624214,-2.979471,-1.011101
4525,88.582794,-3.007958,-1.122106
4526,88.563499,-3.040331,-1.292222
4527,88.553543,-3.043934,-1.279839
4528,88.526703,-3.054329,-1.269773
4529,88.505257,-3.062327,-1.261219
4530,88.491776,-3.066917,-1.253887
4531,88.487633,-3.042417,-1.094253
4532,88.484741,-3.042049,-1.113640
4533,88.475204,-3.044506,-1.130030
4534,88.467957,-3.033366,-1.066292
4535,88.460999,-3.021914,-1.012827
4536,88.475830,-3.014131,-1.045011
4537,88.471214,-2.989401,-0.919083
4538,88.462921,-2.991003,-0.966838
4539,88.452904,-3.006261,-1.084370
4540,88.447235,-2.994733,-1.027984
4541,88.439781,-2.996500,-1.058168
4542,88.453117,-2.977186,-1.005647
4543,88.459915,-2.960519,-0.961728
4544,88.452965,-2.962176,-1.002602
4545,88.466827,-2.942799,-0.959048
4546,88.443321,-2.951447,-1.000681
4547,88.441307,-2.926239,-0.881886
4548,88.423729,-2.932266,-0.935852
4549,88.391747,-2.931675,-0.903951
4550,88.373253,-2.950839,-1.031817
4551,88.362244,-2.954655,-1.061478
4552,88.361259,-2.941764,-1.008723
4553,88.358437,-2.942230,-1.041956
4554,88.359879,-2.915946,-0.916448
4555,88.359612,-2.902496,-0.887078
4556,88.345749,-2.907345,-0.940151
4557,88.347122,-2.918897,-1.061817
4558,88.355675,-2.915289,-1.086289
4559,88.366287,-2.898302,-1.029338
4560,88.357986,-2.901687,-1.059379
4561,88.328453,-2.901151,-1.007541
4562,88.320923,-2.904067,-1.041079
4563,88.312645,-2.882256,-0.915921
4564,88.304771,-2.859895,-0.810941
4565,88.310219,-2.856995,-0.875942
4566,88.313805,-2.867958,-1.007945
4567,88.302612,-2.872806,-1.041508
4568,88.295769,-2.850820,-0.916273
4569,88.282700,-2.830999,-0.811355
4570,88.284538,-2.829954,-0.876376
4571,88.268166,-2.836721,-0.931266
4572,88.270645,-2.835978,-0.976945
4573,88.256874,-2.829419,-0.938132
4574,88.252205,-2.831734,-0.982845
4575,88.230835,-2.841088,-1.020671
4576,88.234451,-2.840299,-1.051916
4577,88.238121,-2.839666,-1.078125
4578,88.236191,-2.828753,-1.022775
4579,88.244156,-2.801187,-0.900303
4580,88.240540,-2.803238,-0.951111
4581,88.250542,-2.799965,-0.993468
4582,88.263542,-2.808447,-1.106385
4583,88.254929,-2.813545,-1.124069
4584,88.264908,-2.811068,-1.138545
4585,88.279823,-2.806679,-1.150594
4586,88.292488,-2.816050,-1.238189
4587,88.309006,-2.798756,-1.156704
4588,88.304825,-2.802438,-1.166200
4589,88.302727,-2.792551,-1.096682
4590,88.298668,-2.795944,-1.115853
4591,88.337738,-2.781754,-1.131107
4592,88.349663,-2.791651,-1.221872
4593,88.378242,-2.795090,-1.297684
4594,88.405357,-2.774049,-1.206420
4595,88.424988,-2.768578,-1.207463
4596,88.427902,-2.757307,-1.131219
4597,88.445145,-2.765349,-1.221879
4598,88.480080,-2.728641,-1.066841
4599,88.492134,-2.726122,-1.090552
4600,88.513344,-2.745449,-1.265151
4601,88.523811,-2.719241,-1.103619
4602,88.548622,-2.711821,-1.121164
4603,88.564438,-2.720987,-1.213500
4604,88.586075,-2.690253,-1.060094
4605,88.603462,-2.686017,-1.084814
4606,88.636139,-2.662997,-1.027819
4607,88.683411,-2.646725,-1.057186
4608,88.730118,-2.631051,-1.081840
4609,88.787041,-2.611536,-1.102336
4610,88.828323,-2.586065,-1.042397
4611,88.862534,-2.563500,-0.992270
4612,88.912857,-2.547090,-1.027369
4613,88.943069,-2.514135,-0.903903
4614,88.952011,-2.514825,-0.954066
4615,88.954269,-2.518507,-0.996272
4616,88.992043,-2.507840,-1.030993
4617,89.047874,-2.490111,-1.059780
4618,89.124512,-2.476978,-1.160981
4619,89.219078,-2.444504,-1.168096
4620,89.310265,-2.426594,-1.251590
4621,89.402107,-2.396375,-1.244184
4622,89.483391,-2.396262,-1.393075
4623,89.572403,-2.368354,-1.362938
4624,89.645020,-2.334637,-1.260548
4625,89.734390,-2.319398,-1.329243
4626,89.805290,-2.312281,-1.387230
4627,89.881966,-2.290485,-1.358323
4628,89.963470,-2.266846,-1.333996
4629,90.048103,-2.254825,-1.390986
4630,90.116829,-2.224335,-1.284219
4631,90.165359,-2.214652,-1.272507
4632,90.217987,-2.203361,-1.262609
4633,90.284500,-2.199200,-1.331490
4634,90.334862,-2.189353,-1.312140
4635,90.384193,-2.179950,-1.295933
4636,90.434593,-2.157431,-1.204883
4637,90.482025,-2.148652,-1.206019
4638,90.543442,-2.146991,-1.284151
4639,90.588783,-2.139625,-1.272558
4640,90.631111,-2.146243,-1.340337
4641,90.682289,-2.162232,-1.474460
4642,90.734268,-2.165684,-1.509500
4643,90.770073,-2.163174,-1.461758
4644,90.819778,-2.167474,-1.498888
4645,90.870316,-2.158858,-1.452574
4646,90.892006,-2.187343,-1.569165
4647,90.940384,-2.179724,-1.511553
4648,90.987579,-2.172383,-1.463254
4649,91.028595,-2.167407,-1.422862
4650,91.068596,-2.162699,-1.389003
4651,91.095695,-2.163149,-1.360850
4652,91.138962,-2.156831,-1.336925
4653,91.197693,-2.156857,-1.394006
4654,91.241707,-2.163209,-1.442168
4655,91.286667,-2.156628,-1.405105
4656,91.328506,-2.163929,-1.451520
4657,91.371315,-2.158270,-1.412990
4658,91.434540,-2.156844,-1.457725
4659,91.457993,-2.159228,-1.418569
4660,91.495522,-2.168328,-1.462896
4661,91.546371,-2.197532,-1.654700
4662,91.583466,-2.194852,-1.583513
4663,91.602493,-2.199219,-1.524146
4664,91.625725,-2.201493,-1.474264
4665,91.643074,-2.205876,-1.432532
4666,91.659698,-2.210277,-1.397538
4667,91.690529,-2.221341,-1.445351
4668,91.715385,-2.234957,-1.485565
4669,91.732239,-2.264597,-1.596884
4670,91.748192,-2.256660,-1.457937
4671,91.778374,-2.254984,-1.418557
4672,91.807709,-2.253468,-1.385542
4673,91.848167,-2.247245,-1.357636
4674,91.887703,-2.241332,-1.334249
4675,91.919250,-2.251359,-1.392229
4676,91.932930,-2.268872,-1.441200
4677,91.964958,-2.266195,-1.404476
4678,91.996132,-2.263707,-1.373688
4679,92.026482,-2.261421,-1.347880
4680,92.065933,-2.268023,-1.403499
4681,92.106468,-2.261673,-1.372689
4682,92.144234,-2.243661,-1.269459
4683,92.160599,-2.246804,-1.260729
4684,92.169304,-2.265711,-1.330992
4685,92.198097,-2.263810,-1.312094
4686,92.207588,-2.269727,-1.296611
4687,92.228561,-2.270789,-1.283401
4688,92.265434,-2.277977,-1.349456
4689,92.282845,-2.293387,-1.405234
4690,92.299553,-2.309181,-1.452025
4691,92.327187,-2.320546,-1.491057
4692,92.357834,-2.330739,-1.523733
4693,92.394623,-2.325741,-1.473578
4694,92.418510,-2.325818,-1.431756
4695,92.427643,-2.344425,-1.474398
4696,92.444366,-2.347195,-1.432569
4697,92.443451,-2.356918,-1.397818
4698,92.463615,-2.370427,-1.445700
4699,92.466591,-2.378327,-1.408744
4700,92.474144,-2.384054,-1.377651
4701,92.492615,-2.397791,-1.428799
4702,92.491882,-2.419475,-1.472062
4703,92.492722,-2.427747,-1.430868
4704,92.493126,-2.435868,-1.396317
4705,92.491074,-2.457422,-1.444817
4706,92.500511,-2.474252,-1.485268
4707,92.492371,-2.498267,-1.519525
4708,92.496681,-2.504342,-1.470567
4709,92.481468,-2.530776,-1.507310
4710,92.463882,-2.570747,-1.615602
4711,92.461960,-2.578932,-1.551234
4712,92.461647,-2.573292,-1.419763
4713,92.471809,-2.600892,-1.541608
4714,92.483383,-2.615485,-1.566330
4715,92.472275,-2.639295,-1.587493
4716,92.477768,-2.656116,-1.604913
4717,92.465683,-2.680001,-1.619851
4718,92.467216,-2.685367,-1.554665
4719,92.466225,-2.704062,-1.577471
4720,92.444153,-2.743971,-1.674435
4721,92.457520,-2.743948,-1.600186
4722,92.455124,-2.762697,-1.615647
4723,92.443787,-2.772220,-1.551334
4724,92.439316,-2.765750,-1.419808
4725,92.446098,-2.766778,-1.386710
4726,92.450493,-2.781311,-1.436433
4727,92.454514,-2.796071,-1.478140
4728,92.460197,-2.797464,-1.435643
4729,92.451797,-2.817090,-1.477705
4730,92.428185,-2.830189,-1.435826
4731,92.424629,-2.847406,-1.477746
4732,92.441422,-2.843580,-1.435069
4733,92.457756,-2.839766,-1.399281
4734,92.461693,-2.840880,-1.369500
4735,92.470444,-2.839855,-1.344427
4736,92.476845,-2.852386,-1.400881
4737,92.484970,-2.851630,-1.370755
4738,92.496712,-2.849244,-1.345415
4739,92.489082,-2.867397,-1.401973
4740,92.481285,-2.885679,-1.449407
4741,92.488449,-2.885140,-1.411458
4742,92.495308,-2.884532,-1.379631
4743,92.522285,-2.888251,-1.429991
4744,92.530121,-2.900019,-1.472598
4745,92.539619,-2.898463,-1.430858
4746,92.544861,-2.898446,-1.395927
4747,92.549835,-2.898351,-1.366631
4748,92.552513,-2.911757,-1.419543
4749,92.559036,-2.898263,-1.308961
4750,92.563332,-2.897985,-1.293695
4751,92.543854,-2.907354,-1.281344
4752,92.522461,-2.930035,-1.348456
4753,92.519707,-2.945150,-1.404381
4754,92.537918,-2.926358,-1.295999
4755,92.555847,-2.907350,-1.205102
4756,92.564400,-2.917376,-1.283929
4757,92.554138,-2.935382,-1.350405
4758,92.564468,-2.932369,-1.328321
4759,92.574554,-2.929379,-1.309803
4760,92.584412,-2.926423,-1.294275
4761,92.591995,-2.937072,-1.358737
4762,92.603432,-2.920915,-1.257846
4763,92.591988,-2.939220,-1.328547
4764,92.582596,-2.944108,-1.310360
4765,92.591797,-2.941232,-1.294746
4766,92.605850,-2.936325,-1.281558
4767,92.617592,-2.945075,-1.347984
4768,92.612000,-2.961154,-1.404030
4769,92.604195,-2.990943,-1.528517
4770,92.577553,-3.028708,-1.633283
4771,92.573494,-3.031866,-1.565826
4772,92.548546,-3.055883,-1.587080
4773,92.528618,-3.077647,-1.604797
4774,92.512711,-3.072145,-1.464686
4775,92.498177,-3.090838,-1.502017
4776,92.483566,-3.109518,-1.533321
4777,92.473907,-3.126096,-1.559474
4778,92.452133,-3.147552,-1.581633
4779,92.432373,-3.155301,-1.522728
4780,92.429626,-3.155678,-1.472986
4781,92.409767,-3.162784,-1.431588
4782,92.366440,-3.179174,-1.397307
4783,92.357010,-3.194020,-1.445334
4784,92.353683,-3.168540,-1.254751
4785,92.344360,-3.182721,-1.325758
4786,92.318115,-3.204019,-1.385636
4787,92.297127,-3.223203,-1.435750
4788,92.266403,-3.233673,-1.400520
4789,92.259125,-3.234228,-1.370513
4790,92.239967,-3.239474,-1.345569
4791,92.240433,-3.261924,-1.479150
4792,92.226326,-3.265319,-1.436584
4793,92.254318,-3.251225,-1.400070
4794,92.267906,-3.255726,-1.447167
4795,92.262711,-3.268101,-1.487030
4796,92.262436,-3.278517,-1.520367
4797,92.261971,-3.289052,-1.548328
4798,92.251450,-3.290996,-1.494527
4799,92.247078,-3.290112,-1.449279
4800,92.249222,-3.286333,-1.411198
4801,92.276802,-3.259278,-1.301330
4802,92.281540,-3.266768,-1.364505
4803,92.286171,-3.274542,-1.417496
4804,92.273735,-3.289477,-1.462268
4805,92.263382,-3.290888,-1.422334
4806,92.230515,-3.326709,-1.544149
4807,92.218323,-3.341537,-1.568472
4808,92.208122,-3.342766,-1.511386
4809,92.202934,-3.341627,-1.463404
4810,92.212570,-3.346902,-1.500314
4811,92.193146,-3.364190,-1.531828
4812,92.196831,-3.334076,-1.327066
4813,92.184608,-3.334945,-1.308931
4814,92.193939,-3.339607,-1.370747
4815,92.179718,-3.354171,-1.423048
4816,92.169724,-3.341660,-1.311947
4817,92.155823,-3.355755,-1.373717
4818,92.128120,-3.388355,-1.503229
4819,92.116585,-3.389170,-1.456655
4820,92.105141,-3.389691,-1.417586
4821,92.101570,-3.412207,-1.539545
4822,92.120415,-3.400479,-1.486522
4823,92.123459,-3.407803,-1.519796
4824,92.124260,-3.428843,-1.625188
4825,92.124779,-3.450281,-1.713585
4826,92.110130,-3.465396,-1.710572
4827,92.114319,-3.459878,-1.630233
4828,92.104317,-3.472524,-1.640558
4829,92.098343,-3.457981,-1.494252
4830,92.064339,-3.492464,-1.604395
4831,92.054474,-3.504492,-1.618862
4832,92.039528,-3.518515,-1.631088
4833,92.043518,-3.511959,-1.563530
4834,92.051445,-3.478345,-1.353487
4835,92.055336,-3.470876,-1.330697
4836,92.065804,-3.460694,-1.311459
4837,92.055779,-3.471642,-1.373161
4838,92.045898,-3.482718,-1.424909
