Date,Time,ChangeFlag,ACC X,ACC Y,ACC Z,IMU X_RATE,IMU Y_RATE,IMU Z_RATE,          IMU X_OFFSET,IMU Y_OFFSET,IMU Z_OFFSET,IMU ACC_X,IMU ACC_Y,IMU ACC_Z,MS5611 Temperature,MS5611 Pressure,GNSS Lat,GNSS Long,GNSS Alt,GNSS velocity,BME280 Pressure,BME280 Temperature,BME280 Humidity,
8,138:253:65535:0,1,-68,1418,-500,-536917948,52290,-537080660,536872728,0,537067080,-1354,-95,-418,1958,101046,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-68,1320,-549,-536929358,20790,-537067010,536872728,0,537067080,-1512,-123,-532,1958,101034,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-117,1564,-744,-536914378,-2730,-537055600,536872728,0,537067080,-1605,-136,-568,1958,101046,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-166,1760,-793,-536878328,-8960,-537071840,536872728,0,537067080,-1587,-184,-502,1958,101046,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-166,1662,-744,-536858098,-16940,-537090810,536872728,0,537067080,-1470,-201,-386,1958,101046,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-214,1467,-500,-536861178,-16520,-537096970,536872728,0,537067080,-1286,-177,-337,1958,101034,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-263,1223,-451,-536858588,2590,-537081150,536872728,0,537067080,-1214,-173,-356,1958,101034,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-166,1174,-549,-536852428,4340,-537060010,536872728,0,537067080,-1242,-149,-386,1958,101046,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-117,1272,-549,-536840948,-5880,-537051610,536872728,0,537067080,-1298,-63,-396,1958,101034,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-19,1369,-500,-536837028,-12530,-537046360,536872728,0,537067080,-1319,22,-366,1958,101034,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,78,1369,-500,-536840528,-25410,-537053360,536872728,0,537067080,-1310,55,-331,1958,101046,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,29,1369,-451,-536849768,-29820,-537069250,536872728,0,537067080,-1234,20,-314,1958,101046,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,29,1272,-451,-536846268,-34720,-537076250,536872728,0,537067080,-1079,1,-278,1958,101046,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,29,1076,-402,-536848018,-33390,-537071420,536872728,0,537067080,-958,-56,-271,1958,101046,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-68,930,-451,-536856348,-38290,-537058680,536872728,0,537067080,-926,-90,-304,1958,101034,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-68,979,-451,-536853688,-39620,-537060010,536872728,0,537067080,-953,-73,-324,1958,101034,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-68,1076,-451,-536844518,-33810,-537061760,536872728,0,537067080,-969,-34,-295,1958,101034,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-19,979,-451,-536851518,-25830,-537063090,536872728,0,537067080,-956,-36,-268,1958,101034,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-19,979,-451,-536857258,-32200,-537070580,536872728,0,537067080,-943,-47,-277,1958,101034,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-68,1028,-500,-536852428,-7630,-537076740,536872728,0,537067080,-947,-63,-313,1958,101034,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-68,979,-500,-536843608,4760,-537080660,536872728,0,537067080,-945,-52,-300,1958,101034,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-68,979,-451,-536838778,12740,-537083320,536872728,0,537067080,-961,-59,-248,1958,101046,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-68,1028,-402,-536847598,21210,-537097320,536872728,0,537067080,-952,-84,-233,1958,101046,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-117,979,-402,-536843608,11410,-537078070,536872728,0,537067080,-943,-113,-243,1958,101034,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-117,979,-402,-536835698,3920,-537074990,536872728,0,537067080,-943,-107,-243,1957,101042,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-117,979,-305,-536832618,11410,-537064420,536872728,0,537067080,-964,-113,-217,1958,101034,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-117,979,-354,-536835698,16310,-537064420,536872728,0,537067080,-997,-97,-185,1958,101034,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-68,1076,-305,-536829538,12320,-537062180,536872728,0,537067080,-1001,-66,-160,1958,101034,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-68,1125,-256,-536826878,17640,-537062670,536872728,0,537067080,-998,-85,-138,1958,101034,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-19,979,-305,-536824288,21630,-537061760,536872728,0,537067080,-933,-91,-115,1958,101046,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-117,930,-305,-536816378,19880,-537050280,536872728,0,537067080,-834,-74,-88,1958,101046,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-117,735,-256,-536812808,23870,-537029630,536872728,0,537067080,-720,-50,-56,1958,101034,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-117,686,-207,-536823378,22120,-536987770,536872728,0,537067080,-750,69,-42,1958,101046,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,29,784,-110,-536833948,29190,-536961800,536872728,0,537067080,-864,148,-53,1958,101046,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,175,881,-158,-536844518,46060,-536951230,536872728,0,537067080,-900,165,-83,1958,101034,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,175,930,-354,-536861668,47390,-536961380,536872728,0,537067080,-1097,138,-235,1958,101034,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,224,1369,-500,-536832618,44730,-537015980,536872728,0,537067080,-1195,175,-249,1957,101042,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,273,1320,-402,-536808888,52290,-537068760,536872728,0,537067080,-1026,162,-134,1958,101034,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,175,1174,-110,-536834298,64260,-537099210,536872728,0,537067080,-830,170,-75,1958,101046,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,126,832,-110,-536848018,62020,-537081570,536872728,0,537067080,-774,139,-202,1958,101046,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-19,784,-451,-536866918,34090,-537030470,536872728,0,537067080,-1142,71,-441,1958,101046,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-19,1174,-793,-536836608,61110,-537004990,536872728,0,537067080,-1929,21,-610,1958,101034,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,78,2492,-842,-536803148,113960,-537065260,536872728,0,537067080,-2965,50,-793,1958,101023,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,175,3614,-1037,-536770598,125020,-537124270,536872728,0,537067080,-3881,175,-944,1958,101046,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,224,4151,-1183,-536753448,63350,-537170050,536872728,0,537067080,-4162,259,-1062,1958,101034,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,273,4102,-1134,-536821208,-74200,-537150240,536872728,0,537067080,-3794,135,-1276,1958,101023,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-68,3370,-1574,-536878328,-212660,-537084650,536872728,0,537067080,-3469,-100,-1704,1958,101046,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-117,3321,-2159,-536861668,-255710,-537096550,536872728,0,537067080,-3137,-128,-1966,1958,101034,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-19,3077,-2208,-536799228,-219310,-537158150,536872728,0,537067080,-2338,-100,-1932,1958,101046,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-19,2004,-2208,-536724468,-181160,-537181530,536872728,0,537067080,-1541,-93,-1655,1958,101034,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-117,930,-1427,-536682678,-173180,-537133510,536872728,0,537067080,-909,-101,-1003,1958,101034,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-166,637,-988,-536687508,-183820,-537076250,536872728,0,537067080,-419,-144,-298,1957,101030,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-117,149,-12,-536731468,-140350,-537053850,536872728,0,537067080,-22,-66,365,1958,101034,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,29,-143,573,-536812388,-45780,-537036630,536872728,0,537067080,168,136,404,1958,101034,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,126,-143,573,-536877908,19460,-537030470,536872728,0,537067080,289,179,173,1958,101034,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,175,-338,-12,-536912628,62020,-537025220,536872728,0,537067080,514,144,-355,1958,101023,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,126,-484,-549,-536921868,77980,-537018150,536872728,0,537067080,581,253,-334,1958,101034,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,273,-436,-646,-536871748,73150,-537017450,536872728,0,537067080,519,312,-255,1958,101034,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,273,-240,-354,-536903388,38500,-537038870,536872728,0,537067080,237,284,-235,1958,101034,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,322,-143,-354,-536968068,-27160,-537064420,536872728,0,537067080,223,261,-342,1957,101030,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,273,-143,-500,-536962748,-49350,-537075830,536872728,0,537067080,356,190,-340,1958,101023,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,126,-240,-598,-536939438,-47600,-537065260,536872728,0,537067080,380,101,-263,1958,101034,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-19,-192,-354,-536943428,-61810,-537041040,536872728,0,537067080,121,45,-268,1957,101030,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-19,-45,-402,-536941678,-95970,-537043280,536872728,0,537067080,-242,97,-304,1958,101023,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,224,442,-598,-536892398,-98210,-537085980,536872728,0,537067080,-521,25,-293,1957,101030,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,29,832,-451,-536849768,-59570,-537133090,536872728,0,537067080,-593,0,-130,1958,101034,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,126,637,-207,-536807978,-62650,-537163890,536872728,0,537067080,-508,93,94,1958,101023,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,126,540,-61,-536793488,-65310,-537164730,536872728,0,537067080,-431,121,290,1957,101030,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,126,344,329,-536816798,-63140,-537149330,536872728,0,537067080,-397,104,457,1958,101046,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,78,344,524,-536866498,-73780,-537115870,536872728,0,537067080,-430,39,461,1958,101034,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-68,393,475,-536906468,-85330,-537090810,536872728,0,537067080,-524,-72,386,1957,101030,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-117,540,231,-536903388,-58660,-537081150,536872728,0,537067080,-556,-128,342,1957,101030,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-166,540,280,-536903388,-49770,-537063930,536872728,0,537067080,-559,-132,312,1957,101030,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-166,491,134,-536898558,-35140,-537052940,536872728,0,537067080,-652,-182,235,1957,101030,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-263,735,85,-536887148,-8540,-537041950,536872728,0,537067080,-808,-197,199,1957,101042,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-263,979,36,-536870838,-19180,-537028300,536872728,0,537067080,-900,-102,250,1957,101030,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-117,1028,182,-536866918,-16520,-537034460,536872728,0,537067080,-962,-48,306,1957,101030,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-19,1076,280,-536887988,-1890,-537040620,536872728,0,537067080,-953,-17,302,1957,101030,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-19,979,134,-536904718,-5390,-537036630,536872728,0,537067080,-971,-37,216,1957,101042,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-68,1028,85,-536899888,-7210,-537036630,536872728,0,537067080,-1018,-63,183,1957,101030,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-68,1076,85,-536891558,-1890,-537045030,536872728,0,537067080,-991,-39,214,1957,101030,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,29,1028,182,-536891068,-7210,-537043700,536872728,0,537067080,-1014,28,220,1957,101042,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,78,1028,85,-536903878,-23170,-537043280,536872728,0,537067080,-1059,-6,151,1957,101030,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-19,1174,36,-536909968,-19600,-537050770,536872728,0,537067080,-1090,-51,134,1957,101030,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-68,1125,-61,-536891978,-3640,-537058260,536872728,0,537067080,-1058,-59,162,1957,101030,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-19,1125,-61,-536877908,1260,-537062600,536872728,0,537067080,-1025,-101,186,1957,101030,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-117,1076,85,-536882738,-3220,-537066170,536872728,0,537067080,-1041,-148,176,1957,101042,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-214,1125,85,-536880568,-3220,-537067500,536872728,0,537067080,-1015,-181,154,1958,101034,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-263,1076,85,-536866918,-1400,-537063930,536872728,0,537067080,-982,-158,173,1956,101026,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-263,1028,36,-536866008,-70,-537058680,536872728,0,537067080,-975,-104,236,1957,101030,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-117,1028,231,-536880568,-2730,-537041950,536872728,0,537067080,-1037,-38,250,1956,101038,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-19,1028,134,-536896808,-14770,-537037120,536872728,0,537067080,-1099,-21,191,1957,101030,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-68,1174,85,-536904298,-24500,-537046780,536872728,0,537067080,-1083,-23,142,1957,101030,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-68,1125,-61,-536894148,-20510,-537060430,536872728,0,537067080,-1000,-44,145,1957,101030,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-19,1076,36,-536892398,-17430,-537065260,536872728,0,537067080,-935,-82,136,1957,101030,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-68,979,-12,-536889808,-8120,-537071910,536872728,0,537067080,-899,-248,127,1957,101030,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-68,930,-12,-536876578,-13860,-537071910,536872728,0,537067080,-862,-122,154,1956,101026,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-117,979,134,-536869088,-11200,-537073660,536872728,0,537067080,-835,-122,196,1957,101030,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-166,881,85,-536869578,-8120,-537067500,536872728,0,537067080,-811,-111,257,1957,101030,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-166,832,134,-536857328,-11620,-537063510,536872728,0,537067080,-826,-96,278,1957,101030,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-68,881,182,-536873498,-9870,-537052940,536872728,0,537067080,-880,-74,289,1957,101030,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-68,930,231,-536877488,-10290,-537056020,536872728,0,537067080,-905,-88,272,1957,101030,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-117,979,134,-536875248,-9450,-537052100,536872728,0,537067080,-905,-94,247,1956,101026,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-68,881,36,-536863838,-6790,-537054690,536872728,0,537067080,-911,-54,266,1956,101026,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-19,979,85,-536857258,-70,-537049440,536872728,0,537067080,-937,5,305,1956,101026,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-19,1028,182,-536862508,7000,-537051190,536872728,0,537067080,-980,35,292,1957,101030,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-19,1076,134,-536869998,5670,-537053850,536872728,0,537067080,-1015,28,239,1957,101030,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-19,1076,134,-536868248,9240,-537052520,536872728,0,537067080,-1024,15,198,1956,101026,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,29,1125,85,-536858098,11410,-537060430,536872728,0,537067080,-1044,19,190,1957,101030,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,78,1076,36,-536859008,6580,-537071910,536872728,0,537067080,-1029,23,203,1956,101026,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,29,1076,85,-536864258,3010,-537070580,536872728,0,537067080,-1012,13,208,1957,101030,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-68,1076,85,-536865588,-4550,-537075830,536872728,0,537067080,-962,1,211,1957,101042,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-19,930,85,-536862928,-1890,-537069250,536872728,0,537067080,-908,2,219,1956,101026,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-19,930,182,-536871748,1680,-537065750,536872728,0,537067080,-899,-19,218,1957,101030,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-19,930,85,-536873078,-1890,-537056930,536872728,0,537067080,-920,-31,188,1957,101042,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-68,979,85,-536868248,-980,-537056930,536872728,0,537067080,-968,-17,186,1956,101026,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,29,979,85,-536866498,-70,-537054270,536872728,0,537067080,-1034,11,205,1957,101042,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,29,1125,85,-536871328,-4550,-537055600,536872728,0,537067080,-1069,41,213,1956,101026,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,29,1125,85,-536873078,-4970,-537060010,536872728,0,537067080,-1059,41,200,1956,101026,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,29,1125,85,-536874828,-8960,-537062180,536872728,0,537067080,-1047,32,179,1957,101042,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,29,1076,36,-536875738,-4060,-537063090,536872728,0,537067080,-1033,11,174,1956,101026,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,29,1076,36,-536866008,-3640,-537062180,536872728,0,537067080,-1015,5,197,1956,101026,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-19,1076,36,-536863838,-4550,-537063090,536872728,0,537067080,-1028,24,222,1956,101026,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-68,1125,134,-536875248,-6790,-537067920,536872728,0,537067080,-1053,25,194,1957,101042,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-19,1125,36,-536873498,-10780,-537069670,536872728,0,537067080,-1047,2,146,1957,101019,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-19,1174,36,-536865588,-6300,-537076250,536872728,0,537067080,-1010,-21,138,1956,101026,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-19,1076,36,-536864258,-3640,-537077580,536872728,0,537067080,-974,-31,154,1956,101026,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-19,979,85,-536859008,-6790,-537072330,536872728,0,537067080,-931,-16,183,1956,101038,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-19,979,85,-536863838,-7210,-537071910,536872728,0,537067080,-909,-36,170,1957,101030,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-117,930,36,-536866918,-2310,-537071000,536872728,0,537067080,-890,-40,131,1956,101026,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-19,979,-12,-536857258,2100,-537067920,536872728,0,537067080,-887,-20,124,1956,101026,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,29,1028,-12,-536847598,-1400,-537062600,536872728,0,537067080,-904,2,155,1957,101030,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-19,979,85,-536853758,-980,-537065750,536872728,0,537067080,-911,18,141,1957,101030,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,29,930,-61,-536855508,-70,-537072330,536872728,0,537067080,-887,-2,93,1957,101042,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,78,881,-110,-536841858,8330,-537076250,536872728,0,537067080,-820,-13,65,1956,101038,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-68,832,-158,-536835698,11410,-537068340,536872728,0,537067080,-733,-6,47,1956,101026,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-19,686,-110,-536839198,4340,-537054270,536872728,0,537067080,-697,-28,-8,1957,101019,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-68,735,-207,-536826038,-8960,-537036210,536872728,0,537067080,-769,59,109,1956,101026,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,78,832,-158,-536798738,-15610,-537033550,536872728,0,537067080,-836,215,254,1957,101030,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,273,881,231,-536806228,4760,-537037120,536872728,0,537067080,-863,268,330,1956,101026,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,224,930,329,-536847108,19460,-537030050,536872728,0,537067080,-943,215,313,1956,101026,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,224,979,280,-536863418,-4060,-537015560,536872728,0,537067080,-1115,250,323,1956,101026,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,322,1320,182,-536853268,-10780,-537029140,536872728,0,537067080,-1245,335,362,1957,101030,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,370,1467,280,-536861178,10080,-537056440,536872728,0,537067080,-1266,294,303,1956,101038,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,322,1418,280,-536891558,630,-537087730,536872728,0,537067080,-1101,153,133,1957,101042,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,29,1125,-12,-536897228,15890,-537089900,536872728,0,537067080,-956,-3,-8,1956,101026,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-19,881,-207,-536877908,8330,-537078490,536872728,0,537067080,-877,7,-15,1956,101026,65384,8194,1,0,16,1,536871680,
10,138:253:65535:0,1,29,832,-256,-536862508,20300,-537077160,536872728,0,537067080,-865,6,-60,1957,101030,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,29,881,-207,-536852848,30100,-537078490,536872728,0,537067080,-817,-24,-122,1956,101026,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-68,832,-256,-536842278,27860,-537082900,536872728,0,537067080,-720,-22,-106,1957,101030,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-68,686,-305,-536829118,10080,-537072330,536872728,0,537067080,-657,-86,-59,1957,101042,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-68,637,-158,-536816798,7910,-537045450,536872728,0,537067080,-650,-7,41,1957,101030,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,78,637,-12,-536816798,5670,-537030470,536872728,0,537067080,-716,136,104,1957,101030,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,126,735,-12,-536839198,-5390,-537029630,536872728,0,537067080,-939,106,58,1957,101030,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,78,1125,-12,-536840948,10570,-537045030,536872728,0,537067080,-1128,105,38,1957,101042,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,126,1320,-110,-536814138,35140,-537070580,536872728,0,537067080,-1129,82,119,1957,101042,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,126,1272,36,-536787328,15400,-537096060,536872728,0,537067080,-981,10,194,1957,101030,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,29,979,85,-536793908,7000,-537102710,536872728,0,537067080,-759,-10,230,1957,101042,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-117,637,182,-536807138,1680,-537078490,536872728,0,537067080,-617,-75,232,1956,101038,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-68,540,231,-536845358,-19600,-537041950,536872728,0,537067080,-654,-127,270,1957,101042,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-117,686,280,-536878328,-25830,-537023890,536872728,0,537067080,-886,-58,194,1956,101038,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-19,1076,85,-536883648,-24080,-537040200,536872728,0,537067080,-959,110,85,1956,101038,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,29,1028,-207,-536867338,-20090,-537066170,536872728,0,537067080,-890,7,1,1957,101030,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-19,930,-158,-536850188,3920,-537076250,536872728,0,537067080,-685,-63,-11,1956,101026,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-117,637,-158,-536855508,-980,-537042860,536872728,0,537067080,-656,-98,-23,1956,101026,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-117,735,-207,-536858588,-19180,-537036210,536872728,0,537067080,-726,-56,-115,1957,101042,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-19,784,-354,-536841858,-9450,-537034880,536872728,0,537067080,-871,60,-154,1957,101030,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,126,1076,-354,-536804478,10570,-537056020,536872728,0,537067080,-996,107,-101,1957,101030,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,78,1174,-158,-536782498,30100,-537073660,536872728,0,537067080,-956,121,61,1957,101042,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,126,979,36,-536784388,27860,-537068830,536872728,0,537067080,-893,145,157,1956,101038,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,175,881,85,-536833948,13650,-537052520,536872728,0,537067080,-968,225,116,1956,101038,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,273,1174,-61,-536851938,-12110,-537051610,536872728,0,537067080,-1205,214,12,1956,101026,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,224,1320,-61,-536819108,-1890,-537086820,536872728,0,537067080,-1160,190,82,1956,101026,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,224,1174,36,-536822958,26530,-537100470,536872728,0,537067080,-999,151,184,1956,101026,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,175,930,134,-536856768,10570,-537085560,536872728,0,537067080,-866,94,151,1957,101030,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,126,832,36,-536883158,-13860,-537080240,536872728,0,537067080,-884,127,15,1957,101030,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,126,1028,-110,-536851938,13230,-537081570,536872728,0,537067080,-977,144,40,1956,101026,65384,8194,1,0,16,1,536871680,
