18:09:54.756: Date,Time,ChangeFlag,ACC X,ACC Y,ACC Z,IMU X_RATE,IMU Y_RATE,IMU Z_RATE,          IMU X_OFFSET,IMU Y_OFFSET,IMU Z_OFFSET,IMU ACC_X,IMU ACC_Y,IMU ACC_Z,MS5611 Temperature,MS5611 Pressure,GNSS Lat,GNSS Long,GNSS Alt,GNSS velocity,BME280 Pressure,BME280 Temperature,BME280 Humidity,
18:40:51.481: 0,0:0:0:3445,1,-410,-143,134,-15750,-24920,2520,-1063114205,0,1,464,-790,545,2233,99557,0,0,65344,8194,-1392509908,-1,0,
18:40:51.590: 8,0:0:0:3445,1,-605,-289,378,14980,-32620,-29610,-1063114543,0,1,693,-1381,912,2233,99568,0,0,65344,8194,-1392509908,-1,0,
18:40:51.698: 0,0:0:0:3445,1,-946,-240,670,31710,20370,-13790,-1063110823,0,1,575,-1168,618,2233,99568,0,0,65344,8194,-1392509908,-1,0,
18:40:51.910: 8,0:0:0:3445,1,-1093,-192,719,21140,12810,2940,-1063110485,0,1,301,-672,498,2233,99568,0,0,65344,8194,-1392509908,-1,0,
18:40:52.021: 8,0:0:0:3445,1,-898,-289,329,-20580,-15190,10010,-1063110485,0,1,287,-390,328,2233,99557,0,0,65344,8194,-1392509908,-1,0,
18:40:52.235: 0,0:0:0:3445,1,-458,-192,426,-34160,-14280,19670,-1063114205,0,1,408,-600,390,2233,99557,0,0,65344,8194,-1392509908,-1,0,
18:40:52.346: 32,0:0:0:3445,1,-507,-192,280,8820,-7630,-560,-1063114543,0,1,570,-946,562,2233,99557,0,0,65344,8194,-1392509908,-1,0,
18:40:52.457: 0,0:0:0:3445,1,-605,-240,378,25130,7000,-8470,-1063114543,0,1,361,-1297,938,2233,99568,0,0,65344,8194,-1392509908,-1,0,
18:40:52.671: 0,0:0:0:3445,1,-1142,-582,622,-2170,11900,28910,-1063110823,0,1,200,-871,555,2233,99568,0,0,65344,8194,-1392509908,-1,0,
18:40:52.782: 0,0:0:0:3445,1,-1142,-143,914,-9590,-11200,20580,-1063110485,0,1,160,-395,287,2233,99568,0,0,65344,8194,-1392509908,-1,0,
18:40:52.893: 0,0:0:0:3445,1,-654,-143,329,-12250,-19180,10430,-1063110485,0,1,152,-483,329,2233,99568,0,0,65344,8194,-1392509908,-1,0,
18:40:53.110: 0,0:0:0:3445,1,-458,-45,182,8820,-20510,-11130,-1063110485,0,1,284,-747,583,2234,99561,0,0,65344,8194,-1392509908,-1,0,
18:40:53.220: 32,0:0:0:3445,1,-556,-143,329,7980,-27580,-18200,-1063112345,0,1,625,-1298,1016,2233,99568,0,0,65344,8194,-1392509908,-1,0,
18:40:53.331: 8,0:0:0:3445,1,-946,-192,670,19880,15470,350,-1063110485,0,1,550,-1135,530,2233,99557,0,0,65344,8194,-1392509908,-1,0,
18:40:53.545: 0,0:0:0:3445,1,-1142,-192,670,17220,8330,-2310,-1063114205,0,1,354,-669,492,2233,99557,0,0,65344,8194,-1392509908,-1,0,
18:40:53.655: 0,0:0:0:3445,1,-751,-192,378,-16660,-12040,10430,-1063114543,0,1,281,-378,378,2233,99568,0,0,65344,8194,-1392509908,-1,0,
18:40:53.765: 32,0:0:0:3445,1,-556,-192,329,-13580,-20510,770,-1063110823,0,1,414,-626,426,2233,99557,0,0,65344,8194,-1392509908,-1,0,
18:40:53.979: 0,0:0:0:3445,1,-507,-240,329,24220,4340,-15960,-1063114205,0,1,592,-1023,633,2233,99557,0,0,65344,8194,-1392509908,-1,0,
18:40:54.089: 0,0:0:0:3445,1,-751,-240,378,18550,10570,17360,-1063114543,0,1,296,-1149,970,2233,99557,0,0,65344,8194,-1392509908,-1,0,
18:40:54.303: 0,0:0:0:3445,1,-1239,-777,719,-23240,-7210,18830,-1063114543,0,1,270,-781,609,2233,99568,0,0,65344,8194,-1392509908,-1,0,
18:40:54.413: 0,0:0:0:3445,1,-1142,-289,768,-350,-70,2940,-1063110823,0,1,218,-398,345,2233,99568,0,0,65344,8194,-1392509908,-1,0,
18:40:54.523: 0,0:0:0:3445,1,-654,-143,280,4900,-10290,-2730,-1063110485,0,1,279,-432,353,2233,99557,0,0,65344,8194,-1392509908,-1,0,
18:40:54.735: 32,0:0:0:3445,1,-458,-94,85,14560,-8540,-13300,-1063114205,0,1,401,-857,738,2233,99568,0,0,65344,8194,-1392509908,-1,0,
18:40:54.843: 8,0:0:0:3445,1,-654,-240,378,-10920,-16940,-4970,-1063110823,0,1,477,-1232,861,2233,99557,0,0,65344,8194,-1392509908,-1,0,
18:40:54.953: 8,0:0:0:3445,1,-1044,-192,914,21630,7000,-17290,-1063114205,0,1,430,-915,543,2233,99557,0,0,65344,8194,-1392509908,-1,0,
18:40:55.169: 8,0:0:0:3445,1,-1044,-289,378,-10920,10570,22330,-1063114543,0,1,255,-580,476,2233,99568,0,0,65344,8194,-1392509908,-1,0,
18:40:55.279: 0,0:0:0:3445,1,-800,-289,426,-17990,-12950,-140,-1063110823,0,1,158,-370,147,2233,99545,0,0,65344,8194,-1392509908,-1,0,
18:40:55.390: 32,0:0:0:3445,1,-458,-94,378,-4760,-11620,-7140,-1063118264,0,1,380,-539,429,2234,99561,0,0,65344,8194,-1392509908,-1,0,
18:40:55.604: 64,0:0:0:3445,1,-410,-192,182,3570,-15190,-23450,-1063112683,0,1,592,-1015,576,2233,99557,0,0,65344,8194,-1392509908,-1,0,
18:40:55.714: 0,0:0:0:3445,1,-605,-289,475,15890,3500,-6300,-1063114205,0,1,270,-1097,862,2233,99557,0,0,65344,8194,-1392509908,-1,0,
18:40:55.927: 32,0:0:0:3445,1,-1190,-631,670,6230,-11200,-14210,-1063114543,0,1,300,-890,652,2233,99557,0,0,65344,8194,-1392509908,-1,0,
18:40:56.033: 32,0:0:0:3445,1,-995,-192,719,13720,10990,4760,-1063114543,0,1,244,-500,427,2233,99557,0,0,65344,8194,-1392509908,-1,0,
18:40:56.141: 0,0:0:0:3445,1,-702,-143,426,1400,-5880,-560,-1063114543,0,1,278,-408,412,2234,99561,0,0,65344,8194,-1392509908,-1,0,
18:40:56.355: 0,0:0:0:3445,1,-410,-143,329,-4760,-18270,-2310,-1063112683,0,1,418,-713,642,2233,99557,0,0,65344,8194,-1392509908,-1,0,
18:40:56.464: 0,0:0:0:3445,1,-507,-240,329,-35560,-26740,14420,-1063114205,0,1,385,-1013,765,2233,99545,0,0,65344,8194,-1392509908,-1,0,
18:40:56.573: 0,0:0:0:3445,1,-702,-240,719,28210,42140,17080,-1063118602,0,1,564,-1127,603,2233,99557,0,0,65344,8194,-1392509908,-1,0,
18:40:56.789: 32,0:0:0:3445,1,-1288,-631,573,47110,26530,-13790,-1063114543,0,1,385,-825,563,2233,99545,0,0,65344,8194,-1392509908,-1,0,
18:40:56.898: 0,0:0:0:3445,1,-946,-436,475,-6090,2590,11340,-1063118602,0,1,238,-434,492,2233,99545,0,0,65344,8194,-1392509908,-1,0,
18:40:57.008: 0,0:0:0:3445,1,-605,-192,426,-30310,-21840,14840,-1063118602,0,1,349,-564,450,2233,99557,0,0,65344,8194,-1392509908,-1,0,
18:40:57.223: 32,0:0:0:3445,1,-507,-192,329,-12670,-19600,5600,-1063114543,0,1,424,-885,457,2234,99561,0,0,65344,8194,-1392509908,-1,0,
18:40:57.331: 0,0:0:0:3445,1,-702,-240,378,19390,-12950,-21700,-1063112683,0,1,368,-1233,879,2233,99557,0,0,65344,8194,-1392509908,-1,0,
18:40:57.546: 8,0:0:0:3445,1,-995,-387,524,20720,18550,15750,-1063114205,0,1,329,-944,713,2233,99557,0,0,65344,8194,-1392509908,-1,0,
18:40:57.657: 0,0:0:0:3445,1,-1239,-192,768,6650,1680,7840,-1063114543,0,1,179,-370,367,2234,99561,0,0,65344,8194,-1392509908,-1,0,
18:40:57.768: 0,0:0:0:3445,1,-654,-94,524,-18410,-20090,3850,-1063112683,0,1,212,-365,352,2234,99561,0,0,65344,8194,-1392509908,-1,0,
18:40:57.982: 0,0:0:0:3445,1,-410,-143,329,-10920,-22260,-140,-1063112345,0,1,360,-734,568,2233,99557,0,0,65344,8194,-1392509908,-1,0,
18:40:58.091: 0,0:0:0:3445,1,-605,-192,378,-2170,-28070,-16380,-1063114205,0,1,764,-1332,977,2233,99557,0,0,65344,8194,-1392509908,-1,0,
18:40:58.199: 32,0:0:0:3445,1,-800,-192,573,32130,22540,-9800,-1063114543,0,1,568,-1028,552,2233,99545,0,0,65344,8194,-1392509908,-1,0,
18:40:58.411: 0,0:0:0:3445,1,-1044,-143,573,19810,210,-8470,-1063118602,0,1,341,-761,594,2233,99557,0,0,65344,8194,-1392509908,-1,0,
18:40:58.522: 32,0:0:0:3445,1,-849,-240,378,-14910,1680,9590,-1063114543,0,1,249,-424,371,2233,99568,0,0,65344,8194,-1392509908,-1,0,
18:40:58.633: 32,0:0:0:3445,1,-654,-143,426,-4760,-5390,1190,-1063110823,0,1,351,-515,428,2234,99573,0,0,65344,8194,-1392509908,-1,0,
18:40:58.849: 8,0:0:0:3445,1,-458,-192,182,-9590,-12950,-1890,-1063108285,0,1,612,-916,708,2234,99561,0,0,65344,8194,-1392509908,-1,0,
18:40:58.960: 8,0:0:0:3445,1,-702,-289,475,2730,-3640,-5390,-1063112345,0,1,369,-1204,886,2233,99557,0,0,65344,8194,-1392509908,-1,0,
18:40:59.069: 0,0:0:0:3445,1,-1142,-680,719,-3430,10570,19250,-1063114205,0,1,284,-924,573,2234,99561,0,0,65344,8194,-1392509908,-1,0,
18:40:59.284: 8,0:0:0:3445,1,-1190,-192,914,5810,1680,3430,-1063112683,0,1,205,-425,355,2233,99557,0,0,65344,8194,-1392509908,-1,0,
18:40:59.392: 32,0:0:0:3445,1,-654,-192,378,-13580,-7210,13510,-1063114205,0,1,256,-470,398,2233,99557,0,0,65344,8194,-1392509908,-1,0,
18:40:59.608: 0,0:0:0:3445,1,-458,-143,231,-22400,-26250,7350,-1063114543,0,1,392,-872,661,2233,99545,0,0,65344,8194,-1392509908,-1,0,
18:40:59.718: 8,0:0:0:3445,1,-605,-240,378,490,-8050,5180,-1063118602,0,1,537,-1314,875,2233,99557,0,0,65344,8194,-1392509908,-1,0,
18:40:59.826: 32,0:0:0:3445,1,-995,-192,768,33880,28350,-6300,-1063114543,0,1,406,-1081,569,2233,99557,0,0,65344,8194,-1392509908,-1,0,
18:41:00.040: 0,0:0:0:3445,1,-1142,-338,426,11480,5670,4760,-1063114543,0,1,238,-652,555,2234,99561,0,0,65344,8194,-1392509908,-1,0,
18:41:00.150: 32,0:0:0:3445,1,-800,-192,524,-28070,-22260,8680,-1063112683,0,1,123,-365,250,2234,99549,0,0,65344,8194,-1392509908,-1,0,
18:41:00.260: 32,0:0:0:3445,1,-605,-143,329,9730,-12950,-5390,-1063116406,0,1,341,-597,286,2234,99549,0,0,65344,8194,-1392509908,-1,0,
18:41:00.471: 0,0:0:0:3445,1,-410,-143,134,36120,-980,-25200,-1063116744,0,1,558,-931,756,2233,99533,0,0,65344,8194,-1392509908,-1,0,
18:41:00.582: 32,0:0:0:3445,1,-654,-192,426,-4760,-24500,-4970,-1063122662,0,1,401,-1111,944,2233,99545,0,0,65344,8194,-1392509908,-1,0,
18:41:00.690: 32,0:0:0:3445,1,-995,-582,817,-4760,-14700,8680,-1063118941,0,1,341,-959,651,2234,99561,0,0,65344,8194,-1392509908,-1,0,
18:41:00.903: 0,0:0:0:3445,1,-1044,-143,768,31290,12810,3850,-1063112683,0,1,166,-503,458,2233,99545,0,0,65344,8194,-1392509908,-1,0,
18:41:01.013: 0,0:0:0:3445,1,-702,-143,524,26880,-4060,-9800,-1063118264,0,1,248,-332,395,2233,99533,0,0,65344,8194,-1392509908,-1,0,
18:41:01.230: 32,0:0:0:3445,1,-410,-192,231,-12670,-28490,5600,-1063122662,0,1,369,-664,674,2234,99549,0,0,65344,8194,-1392509908,-1,0,
18:41:01.341: 0,0:0:0:3445,1,-410,-192,475,-54040,-48510,21910,-1063117082,0,1,713,-1325,1036,2234,99561,0,0,65344,8194,-1392509908,-1,0,
18:41:01.448: 0,0:0:0:3445,1,-849,-192,866,18060,22120,23660,-1063112683,0,1,543,-1266,521,2234,99561,0,0,65344,8194,-1392509908,-1,0,
18:41:01.661: 8,0:0:0:3445,1,-1142,-289,524,56350,38570,-19040,-1063112345,0,1,292,-652,473,2234,99538,0,0,65344,8194,-1392509908,-1,0,
18:41:01.771: 0,0:0:0:3445,1,-849,-143,329,7560,9240,6930,-1063120128,0,1,204,-247,463,2233,99545,0,0,65344,8194,-1392509908,-1,0,
18:41:01.882: 0,0:0:0:3445,1,-507,-192,329,-36890,-32480,10010,-1063118941,0,1,393,-515,526,2233,99545,0,0,65344,8194,-1392509908,-1,0,
18:41:02.098: 8,0:0:0:3445,1,-312,-143,329,-20580,-25830,-140,-1063118602,0,1,470,-1107,514,2233,99545,0,0,65344,8194,-1392509908,-1,0,
18:41:02.204: 0,0:0:0:3445,1,-751,-338,475,51030,26530,-30940,-1063118602,0,1,220,-1043,771,2233,99545,0,0,65344,8194,-1392509908,-1,0,
18:41:02.315: 0,0:0:0:3445,1,-1142,-436,475,14560,-16660,-17290,-1063118602,0,1,264,-778,750,2233,99545,0,0,65344,8194,-1392509908,-1,0,
18:41:02.530: 0,0:0:0:3445,1,-800,-143,768,-24570,-13370,21490,-1063118602,0,1,256,-464,451,2234,99549,0,0,65344,8194,-1392509908,-1,0,
18:41:02.641: 8,0:0:0:3445,1,-654,-192,475,-28490,-28070,14000,-1063116744,0,1,258,-430,389,2234,99549,0,0,65344,8194,-1392509908,-1,0,
18:41:02.854: 0,0:0:0:3445,1,-410,-192,231,1400,-14280,1610,-1063116744,0,1,431,-778,596,2233,99557,0,0,65344,8194,-1392509908,-1,0,
18:41:02.962: 0,0:0:0:3445,1,-556,-240,378,2240,-10290,-4480,-1063114543,0,1,524,-1158,990,2233,99545,0,0,65344,8194,-1392509908,-1,0,
18:41:03.072: 8,0:0:0:3445,1,-898,-338,817,21140,35000,27160,-1063118602,0,1,124,-999,581,2234,99549,0,0,65344,8194,-1392509908,-1,0,
18:41:03.285: 8,0:0:0:3445,1,-1239,-387,670,16310,8330,-8890,-1063116744,0,1,350,-716,491,2234,99561,0,0,65344,8194,-1392509908,-1,0,
18:41:03.396: 0,0:0:0:3445,1,-946,-192,475,-21490,-3640,9590,-1063112683,0,1,192,-419,404,2234,99549,0,0,65344,8194,-1392509908,-1,0,
18:41:03.506: 8,0:0:0:3445,1,-605,-192,475,-21490,-15190,9590,-1063116406,0,1,230,-448,319,2234,99549,0,0,65344,8194,-1392509908,-1,0,
18:41:03.718: 8,0:0:0:3445,1,-458,-192,231,26460,4340,-17290,-1063116744,0,1,470,-869,561,2233,99545,0,0,65344,8194,-1392509908,-1,0,
18:41:03.826: 32,0:0:0:3445,1,-556,-192,280,14560,-3640,-280,-1063118602,0,1,783,-1250,990,2234,99549,0,0,65344,8194,-1392509908,-1,0,
18:41:03.936: 32,0:0:0:3445,1,-898,-387,622,-31570,-16100,31990,-1063116744,0,1,349,-1082,726,2234,99549,0,0,65344,8194,-1392509908,-1,0,
18:41:04.152: 32,0:0:0:3445,1,-1142,-143,768,2240,10570,10920,-1063116744,0,1,152,-647,470,2234,99549,0,0,65344,8194,-1392509908,-1,0,
18:41:04.262: 32,0:0:0:3445,1,-849,-94,426,18060,9240,-3640,-1063116744,0,1,162,-344,307,2234,99549,0,0,65344,8194,-1392509908,-1,0,
18:41:04.476: 0,0:0:0:3445,1,-507,-143,280,-7000,-13860,-7140,-1063116744,0,1,400,-650,541,2234,99538,0,0,65344,8194,-1392509908,-1,0,
18:41:04.586: 0,0:0:0:3445,1,-410,-94,378,-33390,-31150,8680,-1063120467,0,1,330,-1053,836,2233,99533,0,0,65344,8194,-1392509908,-1,0,
18:41:04.696: 8,0:0:0:3445,1,-898,-289,670,7560,25690,12670,-1063123000,0,1,49,-1035,413,2233,99545,0,0,65344,8194,-1392509908,-1,0,
18:41:04.909: 0,0:0:0:3445,1,-1288,-240,768,58100,33250,-35770,-1063118941,0,1,249,-732,445,2233,99533,0,0,65344,8194,-1392509908,-1,0,
18:41:05.017: 0,0:0:0:3445,1,-1142,-192,426,17080,12320,6930,-1063122662,0,1,172,-454,447,2234,99538,0,0,65344,8194,-1392509908,-1,0,
18:41:05.127: 0,0:0:0:3445,1,-654,-192,475,-48720,-25410,14000,-1063120805,0,1,197,-362,375,2233,99533,0,0,65344,8194,-1392509908,-1,0,
18:41:05.343: 32,0:0:0:3445,1,-410,-143,280,-10080,-23590,-9800,-1063123000,0,1,420,-971,476,2233,99545,0,0,65344,8194,-1392509908,-1,0,
18:41:05.452: 0,0:0:0:3445,1,-605,-192,329,56770,13720,-35770,-1063118941,0,1,496,-1305,860,2234,99538,0,0,65344,8194,-1392509908,-1,0,
18:41:05.563: 0,0:0:0:3445,1,-1142,-338,524,11060,15050,6930,-1063120467,0,1,290,-1025,750,2234,99538,0,0,65344,8194,-1392509908,-1,0,
18:41:05.777: 0,0:0:0:3445,1,-1288,-143,1012,-14910,10150,19670,-1063120805,0,1,191,-437,484,2234,99549,0,0,65344,8194,-1392509908,-1,0,
18:41:05.886: 0,0:0:0:3445,1,-702,-94,475,-18830,-13370,15260,-1063117082,0,1,183,-474,318,2234,99538,0,0,65344,8194,-1392509908,-1,0,
18:41:06.102: 8,0:0:0:3445,1,-458,-45,-12,-11340,-17430,15260,-1063120467,0,1,291,-868,650,2234,99538,0,0,65344,8194,-1392509908,-1,0,
18:41:06.209: 0,0:0:0:3445,1,-605,-94,475,-9170,-13860,1190,-1063120805,0,1,408,-1399,891,2234,99538,0,0,65344,8194,-1392509908,-1,0,
18:41:06.320: 0,0:0:0:3445,1,-995,-192,768,52850,38570,-11550,-1063120805,0,1,401,-1185,536,2234,99526,0,0,65344,8194,-1392509908,-1,0,
18:41:06.533: 0,0:0:0:3445,1,-1093,52,378,20720,17710,1190,-1063124867,0,1,229,-753,634,2234,99526,0,0,65344,8194,-1392509908,-1,0,
18:41:06.643: 0,0:0:0:3445,1,-702,-192,524,-39480,-28070,18830,-1063124867,0,1,133,-365,290,2234,99538,0,0,65344,8194,-1392509908,-1,0,
18:41:06.751: 0,0:0:0:3445,1,-605,-143,378,-30310,-30310,17780,-1063120805,0,1,277,-623,378,2234,99538,0,0,65344,8194,-1392509908,-1,0,
18:41:06.964: 8,0:0:0:3445,1,-410,-143,231,34790,1260,-35770,-1063120805,0,1,523,-1087,587,2234,99549,0,0,65344,8194,-1392509908,-1,0,
18:41:07.070: 0,0:0:0:3445,1,-702,-192,329,23800,3920,-21700,-1063117082,0,1,180,-1382,1130,2233,99533,0,0,65344,8194,-1392509908,-1,0,
18:41:07.283: 0,0:0:0:3445,1,-1386,-484,914,-9590,10150,21910,-1063122662,0,1,247,-617,523,2234,99538,0,0,65344,8194,-1392509908,-1,0,
18:41:07.390: 0,0:0:0:3445,1,-1190,-94,768,-16660,-19600,17920,-1063120805,0,1,108,-366,270,2234,99549,0,0,65344,8194,-1392509908,-1,0,
18:41:07.498: 0,0:0:0:3445,1,-361,-45,-12,70,-8540,11760,-1063117082,0,1,165,-542,408,2233,99533,0,0,65344,8194,-1392509908,-1,0,
18:41:07.715: 8,0:0:0:3445,1,-556,-143,134,-5670,-26250,-1890,-1063122662,0,1,291,-837,717,2234,99538,0,0,65344,8194,-1392509908,-1,0,
18:41:07.822: 0,0:0:0:3445,1,-605,-143,524,-840,-21840,-17570,-1063120805,0,1,478,-1414,861,2234,99526,0,0,65344,8194,-1392509908,-1,0,
18:41:07.931: 32,0:0:0:3445,1,-1190,-143,817,42700,12320,-21210,-1063124867,0,1,407,-1029,584,2233,99533,0,0,65344,8194,-1392509908,-1,0,
18:41:08.143: 0,0:0:0:3445,1,-995,-94,524,15890,8330,12180,-1063123000,0,1,192,-682,469,2234,99538,0,0,65344,8194,-1392509908,-1,0,
18:41:08.253: 64,0:0:0:3445,1,-702,-192,378,-3010,-13860,2520,-1063120805,0,1,87,-369,200,2234,99538,0,0,65344,8194,-1392509908,-1,0,
18:41:08.360: 0,0:0:0:3445,1,-556,-94,280,-3430,-26740,-2730,-1063120805,0,1,228,-599,450,2233,99533,0,0,65344,8194,-1392509908,-1,0,
18:41:08.577: 0,0:0:0:3445,1,-556,-94,280,5320,-33390,-16380,-1063123000,0,1,591,-1069,681,2234,99538,0,0,65344,8194,-1392509908,-1,0,
18:41:08.686: 0,0:0:0:3445,1,-702,-192,524,9310,-11200,-560,-1063120805,0,1,322,-1151,955,2234,99538,0,0,65344,8194,-1392509908,-1,0,
18:41:08.903: 0,0:0:0:3445,1,-1288,-582,768,12390,-6300,13090,-1063120805,0,1,248,-669,629,2234,99538,0,0,65344,8194,-1392509908,-1,0,
18:41:09.013: 32,0:0:0:3445,1,-1142,-240,719,-15680,-10710,18340,-1063120805,0,1,257,-460,415,2234,99538,0,0,65344,8194,-1392509908,-1,0,
18:41:09.120: 32,0:0:0:3445,1,-556,-143,378,-16520,-7630,17500,-1063120805,0,1,273,-454,405,2234,99538,0,0,65344,8194,-1392509908,-1,0,
18:41:09.335: 8,0:0:0:3445,1,-507,-192,280,-7420,-17850,10010,-1063120805,0,1,290,-809,836,2234,99538,0,0,65344,8194,-1392509908,-1,0,
18:41:09.446: 0,0:0:0:3445,1,-605,-192,378,-9590,-24920,-8470,-1063120805,0,1,514,-1377,830,2234,99538,0,0,65344,8194,-1392509908,-1,0,
18:41:09.554: 32,0:0:0:3445,1,-995,-192,914,49770,39410,-14630,-1063120805,0,1,260,-967,527,2234,99538,0,0,65344,8194,-1392509908,-1,0,
18:41:09.768: 0,0:0:0:3445,1,-1190,-94,719,21140,23030,-5390,-1063120805,0,1,183,-510,473,2234,99538,0,0,65344,8194,-1392509908,-1,0,
18:41:09.878: 8,0:0:0:3445,1,-654,-143,475,-23660,-18270,2520,-1063120805,0,1,173,-339,335,2234,99538,0,0,65344,8194,-1392509908,-1,0,
18:41:09.987: 0,0:0:0:3445,1,-361,-143,280,-33810,-30730,-140,-1063120805,0,1,344,-771,467,2234,99538,0,0,65344,8194,-1392509908,-1,0,
18:41:10.199: 8,0:0:0:3445,1,-458,-143,329,29960,-1400,-24780,-1063120805,0,1,620,-1259,704,2234,99538,0,0,65344,8194,-1392509908,-1,0,
18:41:10.310: 0,0:0:0:3445,1,-751,-192,378,19810,-11620,-4970,-1063120805,0,1,303,-1391,1021,2234,99538,0,0,65344,8194,-1392509908,-1,0,
18:41:10.524: 8,0:0:0:3445,1,-1190,-192,866,490,3500,28910,-1063120805,0,1,264,-642,593,2234,99549,0,0,65344,8194,-1392509908,-1,0,
18:41:10.633: 0,0:0:0:3445,1,-1190,-143,817,-25900,-23590,24990,-1063117082,0,1,181,-305,327,2234,99538,0,0,65344,8194,-1392509908,-1,0,
18:41:10.744: 32,0:0:0:3445,1,-410,-94,280,-16240,-32480,17500,-1063120467,0,1,268,-589,470,2234,99538,0,0,65344,8194,-1392509908,-1,0,
18:41:10.955: 0,0:0:0:3445,1,-410,-143,182,-12670,-31150,6020,-1063120805,0,1,92,-1143,811,2234,99526,0,0,65344,8194,-1392509908,-1,0,
18:41:11.064: 0,0:0:0:3445,1,-800,-192,622,50610,47880,-560,-1063124867,0,1,332,-1354,569,2234,99526,0,0,65344,8194,-1392509908,-1,0,
18:41:11.172: 8,0:0:0:3445,1,-1483,-387,622,45780,30590,-6300,-1063124867,0,1,198,-552,611,2234,99538,0,0,65344,8194,-1392509908,-1,0,
18:41:11.382: 32,0:0:0:3445,1,-1044,-143,573,-27230,-17850,6020,-1063120805,0,1,184,-331,422,2234,99538,0,0,65344,8194,-1392509908,-1,0,
18:41:11.492: 0,0:0:0:3445,1,-410,-192,329,-39060,-31640,10430,-1063120805,0,1,299,-619,484,2234,99526,0,0,65344,8194,-1392509908,-1,0,
18:41:11.709: 8,0:0:0:3445,1,-507,-143,280,-3920,-6300,-2730,-1063124867,0,1,427,-1003,584,2234,99538,0,0,65344,8194,-1392509908,-1,0,
18:41:11.818: 32,0:0:0:3445,1,-702,-240,378,32130,15890,-29610,-1063120805,0,1,186,-1230,960,2234,99549,0,0,65344,8194,-1392509908,-1,0,
18:41:11.929: 0,0:0:0:3445,1,-1190,-533,670,10640,10150,-14210,-1063117082,0,1,213,-756,716,2234,99538,0,0,65344,8194,-1392509908,-1,0,
18:41:12.142: 0,0:0:0:3445,1,-995,-94,817,-26320,7490,18340,-1063120467,0,1,230,-488,388,2234,99538,0,0,65344,8194,-1392509908,-1,0,
18:41:12.249: 8,0:0:0:3445,1,-654,-94,378,-14420,-8050,11340,-1063120805,0,1,192,-386,253,2234,99538,0,0,65344,8194,-1392509908,-1,0,
18:41:12.360: 0,0:0:0:3445,1,-361,-45,85,6650,-11620,-8470,-1063120805,0,1,210,-862,692,2234,99538,0,0,65344,8194,-1392509908,-1,0,
18:41:12.571: 0,0:0:0:3445,1,-605,-143,378,-13580,-14280,4760,-1063120805,0,1,373,-1396,902,2234,99526,0,0,65344,8194,-1392509908,-1,0,
18:41:12.683: 8,0:0:0:3445,1,-995,-192,963,31290,37660,-6720,-1063124867,0,1,234,-1122,512,2234,99538,0,0,65344,8194,-1392509908,-1,0,
18:41:12.793: 0,0:0:0:3445,1,-1190,-94,670,25970,27930,-3220,-1063120805,0,1,154,-715,539,2234,99526,0,0,65344,8194,-1392509908,-1,0,
18:41:13.008: 32,0:0:0:3445,1,-898,-192,426,-7000,-7630,-980,-1063124867,0,1,54,-307,164,2234,99526,0,0,65344,8194,-1392509908,-1,0,
18:41:13.118: 0,0:0:0:3445,1,-605,-94,280,7560,-10290,-15960,-1063124867,0,1,206,-567,375,2234,99538,0,0,65344,8194,-1392509908,-1,0,
18:41:13.328: 8,0:0:0:3445,1,-312,-45,182,-8750,-23170,-12880,-1063120805,0,1,573,-988,709,2234,99526,0,0,65344,8194,-1392509908,-1,0,
18:41:13.438: 8,0:0:0:3445,1,-605,-289,573,11900,-3640,-13790,-1063124867,0,1,189,-1318,951,2234,99538,0,0,65344,8194,-1392509908,-1,0,
18:41:13.547: 0,0:0:0:3445,1,-1190,-484,768,26880,19040,16590,-1063120805,0,1,186,-805,776,2234,99526,0,0,65344,8194,-1392509908,-1,0,
18:41:13.761: 32,0:0:0:3445,1,-1288,-192,914,6230,-4060,11760,-1063124867,0,1,190,-300,368,2234,99538,0,0,65344,8194,-1392509908,-1,0,
18:41:13.871: 0,0:0:0:3445,1,-605,-94,524,-5670,-12950,10010,-1063120805,0,1,191,-446,413,2234,99526,0,0,65344,8194,-1392509908,-1,0,
18:41:13.982: 0,0:0:0:3445,1,-312,-94,231,-11340,-22260,7840,-1063124867,0,1,297,-730,587,2234,99538,0,0,65344,8194,-1392509908,-1,0,
18:41:14.199: 8,0:0:0:3445,1,-605,-143,475,-25900,-48020,-12880,-1063120805,0,1,644,-1469,1019,2234,99538,0,0,65344,8194,-1392509908,-1,0,
18:41:14.309: 32,0:0:0:3445,1,-849,-143,817,40950,29260,-7140,-1063120805,0,1,362,-1185,684,2234,99526,0,0,65344,8194,-1392509908,-1,0,
18:41:14.419: 0,0:0:0:3445,1,-1142,52,573,29960,17710,-14630,-1063124867,0,1,169,-686,601,2234,99526,0,0,65344,8194,-1392509908,-1,0,
18:41:14.631: 0,0:0:0:3445,1,-751,-94,378,-12250,-6300,6020,-1063124867,0,1,207,-383,395,2234,99526,0,0,65344,8194,-1392509908,-1,0,
18:41:14.742: 8,0:0:0:3445,1,-605,-143,378,-27650,-28910,1610,-1063124867,0,1,381,-515,477,2234,99538,0,0,65344,8194,-1392509908,-1,0,
18:41:14.853: 8,0:0:0:3445,1,-361,-143,280,-9590,-18270,-8470,-1063120805,0,1,451,-1004,650,2234,99538,0,0,65344,8194,-1392509908,-1,0,
